Year,SA3_CODE21,SA3_NAME21,Age Group,% DTP,% Polio,% HIB,% HEP,% MMR,% Pneumo,% MenC,% Varicella,% Fully
2019,31402,North Lakes,2 Year olds,92.89772727,97.01704545,95.17045455,96.73295455,93.46590909,96.16477273,95.3125,93.67897727,91.90340909
2019,31403,Strathpine,2 Year olds,94.3359375,97.4609375,95.8984375,97.4609375,94.921875,97.4609375,96.6796875,95.1171875,93.9453125
2019,31501,Far North,2 Year olds,93.75,98.09782609,95.92391304,98.36956522,94.56521739,98.09782609,98.09782609,94.83695652,91.0326087
2019,31502,Outback - North,2 Year olds,91.27399651,96.68411867,94.2408377,96.68411867,92.14659686,95.98603839,96.33507853,92.32111693,89.70331588
2019,31503,Outback - South,2 Year olds,95.73459716,99.0521327,97.63033175,99.0521327,96.68246445,98.57819905,97.1563981,96.68246445,94.78672986
2019,31601,Buderim,2 Year olds,91.35802469,93.82716049,92.94532628,93.65079365,91.00529101,93.29805996,92.94532628,91.18165785,89.7707231
2019,31602,Caloundra,2 Year olds,90.76262084,93.66272825,93.01825994,93.44790548,91.40708915,93.12567132,93.12567132,91.83673469,90.11815252
2019,31603,Maroochy,2 Year olds,87.09677419,91.03942652,90.14336918,90.50179211,87.6344086,89.96415771,90.50179211,87.81362007,86.37992832
2019,31605,Noosa,2 Year olds,87.35083532,91.64677804,89.73747017,91.64677804,87.58949881,90.69212411,91.16945107,88.06682578,85.44152745
2019,31606,Sunshine Coast Hinterland,2 Year olds,87.09677419,89.56356736,88.42504744,89.75332068,88.42504744,88.61480076,89.75332068,88.42504744,86.52751423
2019,31701,Toowoomba,2 Year olds,93.23347107,96.17768595,94.73140496,95.97107438,93.85330579,95.09297521,95.8677686,93.85330579,92.3553719
2019,31801,Charters Towers - Ayr - Ingham,2 Year olds,94.5754717,96.93396226,94.81132075,96.93396226,95.04716981,96.93396226,97.40566038,95.04716981,93.63207547
2019,31802,Townsville,2 Year olds,94.50333726,97.25166863,95.99528857,97.17314488,95.13152729,96.74126423,96.50569297,94.97447978,92.97212407
2019,31901,Bundaberg,2 Year olds,93.51851852,96.2962963,94.56018519,96.18055556,93.98148148,95.94907407,95.37037037,93.98148148,92.70833333
2019,31902,Burnett,2 Year olds,92.87054409,96.24765478,94.55909944,96.06003752,93.24577861,95.87242026,95.30956848,93.80863039,91.93245779
2019,31903,Gympie - Cooloola,2 Year olds,91.76470588,94.70588235,93.92156863,94.70588235,91.96078431,94.31372549,93.7254902,91.96078431,91.76470588
2019,31904,Hervey Bay,2 Year olds,92.70462633,96.79715302,95.37366548,96.61921708,93.06049822,96.2633452,95.90747331,93.06049822,91.45907473
2019,31905,Maryborough,2 Year olds,93.06487696,95.52572707,95.30201342,95.52572707,94.63087248,95.07829978,95.74944072,94.63087248,93.06487696
2019,NM,Not mapped,5 Year olds,92.59259259,92.59259259,0,0,0,0,0,0,92.59259259
2019,30101,Capalaba,5 Year olds,95.38461538,95.27472527,0,0,0,0,0,0,95.27472527
2019,30102,Cleveland - Stradbroke,5 Year olds,95.59877175,95.7011259,0,0,0,0,0,0,95.59877175
2019,30103,Wynnum - Manly,5 Year olds,96.33204633,96.33204633,0,0,0,0,0,0,96.23552124
2019,30201,Bald Hills - Everton Park,5 Year olds,94.66437177,95.00860585,0,0,0,0,0,0,94.66437177
2019,30202,Chermside,5 Year olds,95.71734475,95.50321199,0,0,0,0,0,0,95.39614561
2019,30203,Nundah,5 Year olds,94.26229508,94.26229508,0,0,0,0,0,0,94.05737705
2019,30204,Sandgate,5 Year olds,93.20987654,93.20987654,0,0,0,0,0,0,92.83950617
2019,30301,Carindale,5 Year olds,94.93487699,95.36903039,0,0,0,0,0,0,94.93487699
2019,30302,Holland Park - Yeronga,5 Year olds,94.86521181,95.12195122,0,0,0,0,0,0,94.73684211
2019,30303,Mt Gravatt,5 Year olds,94.78764479,94.69111969,0,0,0,0,0,0,94.4980695
2019,30304,Nathan,5 Year olds,94.80519481,95.45454545,0,0,0,0,0,0,94.80519481
2019,30305,Rocklea - Acacia Ridge,5 Year olds,95.60336763,95.88400374,0,0,0,0,0,0,95.60336763
2019,30306,Sunnybank,5 Year olds,94.36038514,94.77303989,0,0,0,0,0,0,94.36038514
2019,30401,Centenary,5 Year olds,96.31336406,96.08294931,0,0,0,0,0,0,96.08294931
2019,30402,Kenmore - Brookfield - Moggill,5 Year olds,94.0652819,94.3620178,0,0,0,0,0,0,94.0652819
2019,30403,Sherwood - Indooroopilly,5 Year olds,94.40677966,94.91525424,0,0,0,0,0,0,94.40677966
2019,30404,The Gap - Enoggera,5 Year olds,95.23099851,95.23099851,0,0,0,0,0,0,95.23099851
2019,30501,Brisbane Inner,5 Year olds,90.52863436,90.74889868,0,0,0,0,0,0,89.86784141
2019,30502,Brisbane Inner - East,5 Year olds,90.7504363,91.09947644,0,0,0,0,0,0,90.7504363
2019,30503,Brisbane Inner - North,5 Year olds,94.52954048,94.74835886,0,0,0,0,0,0,94.42013129
2019,30504,Brisbane Inner - West,5 Year olds,92.86798179,93.01972686,0,0,0,0,0,0,92.86798179
2019,30601,Cairns - North,5 Year olds,94.98018494,95.37648613,0,0,0,0,0,0,94.98018494
2019,30602,Cairns - South,5 Year olds,95.04132231,95.04132231,0,0,0,0,0,0,94.90358127
2019,30603,Innisfail - Cassowary Coast,5 Year olds,95.03546099,94.79905437,0,0,0,0,0,0,94.79905437
2019,30604,Port Douglas - Daintree,5 Year olds,92.74193548,92.74193548,0,0,0,0,0,0,92.74193548
2019,30605,Tablelands (East) - Kuranda,5 Year olds,92.94990724,92.94990724,0,0,0,0,0,0,92.94990724
2019,30701,Darling Downs (West) - Maranoa,5 Year olds,96.2006079,96.04863222,0,0,0,0,0,0,95.89665653
2019,30702,Darling Downs - East,5 Year olds,94.93464052,94.93464052,0,0,0,0,0,0,94.93464052
2019,30703,Granite Belt,5 Year olds,95.96774194,95.96774194,0,0,0,0,0,0,95.96774194
2019,30801,Central Highlands (Qld),5 Year olds,93.70229008,93.70229008,0,0,0,0,0,0,93.70229008
2019,30803,Rockhampton,5 Year olds,96.45080946,96.26400996,0,0,0,0,0,0,96.26400996
2019,30901,Broadbeach - Burleigh,5 Year olds,91.13924051,91.13924051,0,0,0,0,0,0,91.13924051
2019,30902,Coolangatta,5 Year olds,92.11746522,92.11746522,0,0,0,0,0,0,92.11746522
2019,30903,Gold Coast - North,5 Year olds,92.88824383,93.32365747,0,0,0,0,0,0,92.88824383
2019,30904,Gold Coast Hinterland,5 Year olds,90.04329004,90.04329004,0,0,0,0,0,0,90.04329004
2019,30905,Mudgeeraba - Tallebudgera,5 Year olds,92.77108434,92.77108434,0,0,0,0,0,0,92.77108434
2019,30906,Nerang,5 Year olds,94.33198381,94.43319838,0,0,0,0,0,0,94.23076923
2019,30907,Ormeau - Oxenford,5 Year olds,92.90012034,92.86000802,0,0,0,0,0,0,92.77978339
2019,30908,Robina,5 Year olds,93.45047923,93.61022364,0,0,0,0,0,0,93.45047923
2019,30909,Southport,5 Year olds,92.05834684,92.05834684,0,0,0,0,0,0,92.05834684
2019,30910,Surfers Paradise,5 Year olds,89.17197452,89.17197452,0,0,0,0,0,0,88.85350318
2019,31001,Forest Lake - Oxley,5 Year olds,94.7144075,94.7144075,0,0,0,0,0,0,94.7144075
2019,31002,Ipswich Hinterland,5 Year olds,96.16858238,96.16858238,0,0,0,0,0,0,96.16858238
2019,31003,Ipswich Inner,5 Year olds,96.15384615,96.21212121,0,0,0,0,0,0,96.0955711
2019,31004,Springfield - Redbank,5 Year olds,94.57953394,94.52887538,0,0,0,0,0,0,94.42755826
2019,31101,Beaudesert,5 Year olds,91.66666667,92.26190476,0,0,0,0,0,0,91.66666667
2019,31102,Beenleigh,5 Year olds,94.57831325,94.72891566,0,0,0,0,0,0,94.57831325
2019,31103,Browns Plains,5 Year olds,93.61277445,93.54624085,0,0,0,0,0,0,93.47970725
2019,31104,Jimboomba,5 Year olds,95.71899012,95.93852909,0,0,0,0,0,0,95.71899012
2019,31105,Loganlea - Carbrook,5 Year olds,93.75,93.75,0,0,0,0,0,0,93.64919355
2019,31106,Springwood - Kingston,5 Year olds,94.08410549,94.01282965,0,0,0,0,0,0,93.94155381
2019,31201,Bowen Basin - North,5 Year olds,94.60431655,95.14388489,0,0,0,0,0,0,94.60431655
2019,31202,Mackay,5 Year olds,94.62686567,94.80597015,0,0,0,0,0,0,94.56716418
2019,31203,Whitsunday,5 Year olds,92.45283019,92.83018868,0,0,0,0,0,0,92.45283019
2019,31301,Bribie - Beachmere,5 Year olds,95.16728625,95.16728625,0,0,0,0,0,0,95.16728625
2019,31302,Caboolture,5 Year olds,96.07522486,95.99345871,0,0,0,0,0,0,95.99345871
2019,31303,Caboolture Hinterland,5 Year olds,91.72413793,91.03448276,0,0,0,0,0,0,91.03448276
2019,31304,Narangba - Burpengary,5 Year olds,95.8,95.9,0,0,0,0,0,0,95.8
2019,31305,Redcliffe,5 Year olds,93.69230769,93.84615385,0,0,0,0,0,0,93.69230769
2019,31401,The Hills District,5 Year olds,95.41062802,95.41062802,0,0,0,0,0,0,95.33011272
2019,31402,North Lakes,5 Year olds,96.13492621,96.06465214,0,0,0,0,0,0,96.06465214
2019,31403,Strathpine,5 Year olds,94.83065954,95.00891266,0,0,0,0,0,0,94.83065954
2019,31501,Far North,5 Year olds,97.16312057,97.39952719,0,0,0,0,0,0,97.16312057
2019,31502,Outback - North,5 Year olds,96.53846154,96.53846154,0,0,0,0,0,0,96.34615385
2019,31503,Outback - South,5 Year olds,96.49805447,96.49805447,0,0,0,0,0,0,96.49805447
2019,31601,Buderim,5 Year olds,94.68390805,94.68390805,0,0,0,0,0,0,94.68390805
2019,31602,Caloundra,5 Year olds,94.83082707,95.01879699,0,0,0,0,0,0,94.83082707
2019,31603,Maroochy,5 Year olds,93.38461538,93.07692308,0,0,0,0,0,0,93.07692308
2019,31605,Noosa,5 Year olds,90.47619048,90.47619048,0,0,0,0,0,0,90.27777778
2019,31606,Sunshine Coast Hinterland,5 Year olds,85.76388889,86.11111111,0,0,0,0,0,0,85.76388889
2019,31701,Toowoomba,5 Year olds,94.22222222,94.27160494,0,0,0,0,0,0,94.12345679
2019,31801,Charters Towers - Ayr - Ingham,5 Year olds,96.24724062,96.46799117,0,0,0,0,0,0,96.24724062
2019,31802,Townsville,5 Year olds,96.030871,96.39838295,0,0,0,0,0,0,95.99411981
2019,31901,Bundaberg,5 Year olds,96.69499528,96.50613787,0,0,0,0,0,0,96.50613787
2019,31902,Burnett,5 Year olds,95.71917808,95.71917808,0,0,0,0,0,0,95.71917808
2019,31903,Gympie - Cooloola,5 Year olds,93.09734513,93.09734513,0,0,0,0,0,0,93.09734513
2019,31904,Hervey Bay,5 Year olds,96.19482496,96.19482496,0,0,0,0,0,0,96.19482496
2019,31905,Maryborough,5 Year olds,95.404814,95.404814,0,0,0,0,0,0,95.404814
2018,NM,Not mapped,1 Year olds,94.59459459,94.59459459,94.59459459,94.93243243,0,94.59459459,0,0,94.25675676
2018,30101,Capalaba,1 Year olds,95.53072626,95.53072626,95.53072626,95.41899441,0,96.31284916,0,0,95.41899441
2018,30102,Cleveland - Stradbroke,1 Year olds,95.0059453,94.88703924,95.0059453,94.76813317,0,95.60047562,0,0,94.53032105
2018,30103,Wynnum - Manly,1 Year olds,95.22752497,95.22752497,95.22752497,95.11653718,0,95.44950055,0,0,94.8945616
2018,30201,Bald Hills - Everton Park,1 Year olds,97.02970297,97.02970297,96.83168317,97.02970297,0,97.62376238,0,0,96.83168317
2018,30202,Chermside,1 Year olds,96.87836383,96.87836383,96.77072121,96.66307858,0,97.20129171,0,0,96.44779333
2018,30203,Nundah,1 Year olds,95.53571429,95.53571429,95.53571429,95.35714286,0,95.71428571,0,0,95.17857143
2018,30204,Sandgate,1 Year olds,94.87179487,94.87179487,94.87179487,94.87179487,0,95.48229548,0,0,94.50549451
2018,30301,Carindale,1 Year olds,95.39877301,95.55214724,95.39877301,95.39877301,0,96.3190184,0,0,95.39877301
2018,30302,Holland Park - Yeronga,1 Year olds,96.57924743,96.57924743,96.23717218,96.12314709,0,96.80729761,0,0,95.55302166
2018,30303,Mt Gravatt,1 Year olds,94.68546638,94.68546638,94.03470716,94.36008677,0,94.79392625,0,0,93.49240781
2018,30304,Nathan,1 Year olds,93.93939394,93.93939394,93.37121212,93.56060606,0,94.88636364,0,0,93.18181818
2018,30305,Rocklea - Acacia Ridge,1 Year olds,95.16460905,94.95884774,94.65020576,94.85596708,0,95.57613169,0,0,94.34156379
2018,30306,Sunnybank,1 Year olds,95.13677812,95.13677812,94.98480243,95.13677812,0,95.89665653,0,0,94.52887538
2018,30401,Centenary,1 Year olds,96.27659574,96.27659574,96.0106383,96.0106383,0,96.80851064,0,0,95.74468085
2018,30402,Kenmore - Brookfield - Moggill,1 Year olds,95.85365854,95.85365854,95.6097561,95.36585366,0,95.85365854,0,0,95.12195122
2018,30403,Sherwood - Indooroopilly,1 Year olds,95.7605985,95.51122195,95.51122195,95.01246883,0,96.25935162,0,0,94.51371571
2018,30404,The Gap - Enoggera,1 Year olds,97.73095624,97.73095624,97.73095624,97.56888169,0,97.89303079,0,0,97.40680713
2018,30501,Brisbane Inner,1 Year olds,95.12635379,95.12635379,95.12635379,93.86281588,0,94.58483755,0,0,92.96028881
2018,30502,Brisbane Inner - East,1 Year olds,95.92198582,95.92198582,95.74468085,95.21276596,0,95.39007092,0,0,95.03546099
2018,30503,Brisbane Inner - North,1 Year olds,97.04918033,96.93989071,96.50273224,96.72131148,0,97.04918033,0,0,95.73770492
2018,30504,Brisbane Inner - West,1 Year olds,94.5686901,94.40894569,94.40894569,94.24920128,0,94.7284345,0,0,93.61022364
2018,30601,Cairns - North,1 Year olds,96.35499208,96.19651347,96.19651347,96.19651347,0,96.51347068,0,0,95.87955626
2018,30602,Cairns - South,1 Year olds,94.32773109,94.32773109,94.18767507,94.53781513,0,95.65826331,0,0,94.11764706
2018,30603,Innisfail - Cassowary Coast,1 Year olds,94.66666667,94.66666667,94.66666667,95.77777778,0,96.22222222,0,0,94.44444444
2018,30604,Port Douglas - Daintree,1 Year olds,93.63636364,93.63636364,93.63636364,93.63636364,0,93.63636364,0,0,93.63636364
2018,30605,Tablelands (East) - Kuranda,1 Year olds,90.32258065,90.32258065,90.32258065,90.32258065,0,90.75268817,0,0,89.89247312
2018,30701,Darling Downs (West) - Maranoa,1 Year olds,93.93414211,93.93414211,94.10745234,94.10745234,0,94.62738302,0,0,93.58752166
2018,30702,Darling Downs - East,1 Year olds,96.35316699,96.35316699,96.35316699,96.54510557,0,97.31285988,0,0,96.16122841
2018,30703,Granite Belt,1 Year olds,94.16058394,94.16058394,94.16058394,93.67396594,0,95.13381995,0,0,93.67396594
2018,30801,Central Highlands (Qld),1 Year olds,94.03292181,94.03292181,93.62139918,93.82716049,0,94.85596708,0,0,93.20987654
2018,30803,Rockhampton,1 Year olds,96.04365621,96.04365621,95.90723056,96.45293315,0,96.5893588,0,0,95.83901774
2018,30901,Broadbeach - Burleigh,1 Year olds,91.18942731,91.04258443,91.04258443,90.89574156,0,91.33627019,0,0,90.16152717
2018,30902,Coolangatta,1 Year olds,92.7852349,92.7852349,92.61744966,92.7852349,0,93.2885906,0,0,92.44966443
2018,30903,Gold Coast - North,1 Year olds,95.31981279,95.31981279,95.47581903,95.31981279,0,96.09984399,0,0,95.00780031
2018,30904,Gold Coast Hinterland,1 Year olds,82.38636364,82.38636364,82.38636364,82.38636364,0,84.09090909,0,0,82.38636364
2018,30905,Mudgeeraba - Tallebudgera,1 Year olds,91.2371134,91.2371134,90.97938144,91.2371134,0,91.49484536,0,0,90.97938144
2018,30906,Nerang,1 Year olds,95.38638985,95.38638985,95.15570934,95.5017301,0,96.30911188,0,0,95.15570934
2018,30907,Ormeau - Oxenford,1 Year olds,93.915828,93.87008234,93.915828,93.64135407,0,94.69350412,0,0,93.45837145
2018,30908,Robina,1 Year olds,92.38938053,92.38938053,92.38938053,92.38938053,0,93.45132743,0,0,92.38938053
2018,30909,Southport,1 Year olds,94.38943894,94.22442244,94.22442244,94.05940594,0,94.22442244,0,0,93.89438944
2018,30910,Surfers Paradise,1 Year olds,91.84952978,91.84952978,91.53605016,91.84952978,0,93.4169279,0,0,91.22257053
2018,31001,Forest Lake - Oxley,1 Year olds,95.46247818,95.37521815,95.28795812,95.54973822,0,96.42233857,0,0,95.28795812
2018,31002,Ipswich Hinterland,1 Year olds,95.00734214,95.00734214,94.86049927,95.00734214,0,95.15418502,0,0,94.41997063
2018,31003,Ipswich Inner,1 Year olds,94.72681067,94.72681067,94.72681067,94.91740788,0,95.61626429,0,0,94.66327827
2018,31004,Springfield - Redbank,1 Year olds,93.99551066,93.99551066,93.82716049,93.99551066,0,95.0617284,0,0,93.71492705
2018,31101,Beaudesert,1 Year olds,94.70198675,94.70198675,94.70198675,94.70198675,0,96.02649007,0,0,94.70198675
2018,31102,Beenleigh,1 Year olds,92.54185693,92.54185693,92.38964992,92.99847793,0,94.36834094,0,0,92.23744292
2018,31103,Browns Plains,1 Year olds,93.36890244,93.36890244,93.21646341,93.36890244,0,94.51219512,0,0,93.1402439
2018,31104,Jimboomba,1 Year olds,94.98680739,94.98680739,94.98680739,94.98680739,0,95.77836412,0,0,94.98680739
2018,31105,Loganlea - Carbrook,1 Year olds,93.43317972,93.43317972,93.43317972,93.5483871,0,93.66359447,0,0,93.0875576
2018,31106,Springwood - Kingston,1 Year olds,92.48644462,92.56390395,92.33152595,92.56390395,0,93.02865995,0,0,91.47947328
2018,31201,Bowen Basin - North,1 Year olds,96.03524229,96.03524229,96.03524229,95.59471366,0,96.25550661,0,0,95.15418502
2018,31202,Mackay,1 Year olds,95.84954604,95.84954604,95.91439689,95.84954604,0,96.75745785,0,0,95.7846952
2018,31203,Whitsunday,1 Year olds,93.69747899,93.69747899,93.69747899,93.69747899,0,93.69747899,0,0,93.27731092
2018,31301,Bribie - Beachmere,1 Year olds,94.44444444,94.44444444,94.44444444,94.44444444,0,94.44444444,0,0,94.44444444
2018,31302,Caboolture,1 Year olds,93.88942774,93.88942774,93.88942774,94.56838021,0,95.82929195,0,0,93.88942774
2018,31303,Caboolture Hinterland,1 Year olds,93.91304348,93.91304348,93.04347826,93.91304348,0,93.91304348,0,0,92.17391304
2018,31304,Narangba - Burpengary,1 Year olds,95.6797967,95.6797967,95.6797967,95.6797967,0,96.18805591,0,0,95.6797967
2018,31305,Redcliffe,1 Year olds,94.22750424,94.22750424,94.05772496,94.39728353,0,95.24617997,0,0,93.88794567
2018,31401,The Hills District,1 Year olds,96.37058262,96.17956065,96.17956065,95.98853868,0,96.37058262,0,0,95.79751671
2018,31402,North Lakes,1 Year olds,95.57389347,95.57389347,95.64891223,95.34883721,0,95.79894974,0,0,95.1987997
2018,31403,Strathpine,1 Year olds,96.57142857,96.57142857,96.57142857,96.57142857,0,97.33333333,0,0,96.57142857
2018,31501,Far North,1 Year olds,94.60916442,94.60916442,94.33962264,95.68733154,0,95.95687332,0,0,94.33962264
2018,31502,Outback - North,1 Year olds,92.48658318,92.48658318,92.48658318,93.9177102,0,94.6332737,0,0,92.48658318
2018,31503,Outback - South,1 Year olds,98.61111111,98.61111111,98.14814815,98.14814815,0,98.61111111,0,0,98.14814815
2018,31601,Buderim,1 Year olds,92.36641221,92.36641221,92.17557252,92.17557252,0,93.12977099,0,0,91.98473282
2018,31602,Caloundra,1 Year olds,92.9304447,92.9304447,92.9304447,92.9304447,0,93.84264538,0,0,92.9304447
2018,31603,Maroochy,1 Year olds,88.67924528,88.67924528,88.67924528,88.5077187,0,89.02229846,0,0,88.16466552
2018,31605,Noosa,1 Year olds,88.86138614,88.86138614,88.86138614,88.86138614,0,89.10891089,0,0,88.11881188
2018,31606,Sunshine Coast Hinterland,1 Year olds,87.12446352,87.12446352,87.12446352,87.12446352,0,87.55364807,0,0,86.69527897
2018,31701,Toowoomba,1 Year olds,94.57364341,94.57364341,94.41860465,94.67700258,0,94.93540052,0,0,94.05684755
2018,31801,Charters Towers - Ayr - Ingham,1 Year olds,94.51371571,94.51371571,94.51371571,94.76309227,0,96.25935162,0,0,94.26433915
2018,31802,Townsville,1 Year olds,94.85179407,94.92979719,94.81279251,94.81279251,0,95.98283931,0,0,94.61778471
2018,31901,Bundaberg,1 Year olds,95.01738123,95.01738123,94.90150637,95.13325608,0,95.5967555,0,0,94.66975666
2018,31902,Burnett,1 Year olds,93.03201507,93.03201507,92.84369115,93.4086629,0,94.35028249,0,0,92.84369115
2018,31903,Gympie - Cooloola,1 Year olds,92.14145383,92.14145383,92.14145383,92.73084479,0,93.32023576,0,0,91.94499018
2018,31904,Hervey Bay,1 Year olds,94.88636364,94.88636364,94.6969697,95.64393939,0,95.83333333,0,0,94.6969697
2018,31905,Maryborough,1 Year olds,92.66666667,92.66666667,92.88888889,92.88888889,0,93.77777778,0,0,92.66666667
2018,NM,Not mapped,2 Year olds,92.22222222,94.81481481,95.18518519,94.81481481,91.48148148,0,95.18518519,90,88.88888889
2018,30101,Capalaba,2 Year olds,95.26431718,98.01762115,97.68722467,97.90748899,95.81497797,0,97.57709251,94.38325991,93.39207048
2018,30102,Cleveland - Stradbroke,2 Year olds,95.10022272,96.99331849,96.65924276,97.10467706,95.10022272,0,96.10244989,93.54120267,92.76169265
2018,30103,Wynnum - Manly,2 Year olds,94.76236663,97.57516974,96.70223084,97.28419011,94.95635306,0,96.60523763,93.88942774,92.72550921
2018,30201,Bald Hills - Everton Park,2 Year olds,95.30434783,97.2173913,97.04347826,97.04347826,95.30434783,0,96.86956522,94.43478261,93.56521739
2018,30202,Chermside,2 Year olds,94.09409409,96.5965966,96.1961962,96.2962963,93.99399399,0,95.995996,93.09309309,92.09209209
2018,30203,Nundah,2 Year olds,95.37037037,97.40740741,96.85185185,97.40740741,96.11111111,0,96.48148148,95,93.51851852
2018,30204,Sandgate,2 Year olds,92.20023283,96.27473807,95.45983702,96.3911525,93.13154831,0,95.34342258,92.66589057,90.68684517
2018,30301,Carindale,2 Year olds,93.76899696,96.35258359,95.44072948,95.89665653,94.07294833,0,94.52887538,93.46504559,91.4893617
2018,30302,Holland Park - Yeronga,2 Year olds,93.49046016,96.40852974,95.62289562,96.40852974,93.93939394,0,95.62289562,92.3681257,91.24579125
2018,30303,Mt Gravatt,2 Year olds,94.84536082,98.04123711,97.21649485,97.93814433,95.15463918,0,97.21649485,94.02061856,93.09278351
2018,30304,Nathan,2 Year olds,94.92753623,97.82608696,96.55797101,97.64492754,95.28985507,0,96.19565217,94.38405797,92.93478261
2018,30305,Rocklea - Acacia Ridge,2 Year olds,94.27402863,97.54601227,95.60327198,97.54601227,94.17177914,0,96.11451943,93.96728016,91.8200409
2018,30306,Sunnybank,2 Year olds,92.63888889,95.41666667,93.75,95.55555556,92.5,0,93.88888889,91.66666667,88.75
2018,30401,Centenary,2 Year olds,94.64720195,97.32360097,96.59367397,97.32360097,95.37712895,0,96.59367397,95.13381995,93.43065693
2018,30402,Kenmore - Brookfield - Moggill,2 Year olds,92.59259259,95.32163743,94.34697856,94.34697856,92.20272904,0,94.34697856,92.00779727,89.86354776
2018,30403,Sherwood - Indooroopilly,2 Year olds,92.52525253,96.96969697,95.15151515,96.16161616,93.33333333,0,95.55555556,91.51515152,87.87878788
2018,30404,The Gap - Enoggera,2 Year olds,94.4598338,97.09141274,96.53739612,96.95290859,94.59833795,0,95.70637119,94.18282548,92.65927978
2018,30501,Brisbane Inner,2 Year olds,89.87854251,95.34412955,93.92712551,95.1417004,89.47368421,0,93.31983806,90.08097166,87.04453441
2018,30502,Brisbane Inner - East,2 Year olds,92.92035398,95.92920354,95.39823009,95.92920354,93.27433628,0,94.51327434,91.68141593,90.97345133
2018,30503,Brisbane Inner - North,2 Year olds,94.27027027,97.2972973,96.32432432,96.97297297,94.7027027,0,96.21621622,94.59459459,92.97297297
2018,30504,Brisbane Inner - West,2 Year olds,94.79326187,97.39663093,96.63093415,97.09035222,94.48698315,0,95.4058193,94.79326187,92.64931087
2018,30601,Cairns - North,2 Year olds,93.82716049,95.52469136,94.90740741,95.37037037,93.98148148,0,95.0617284,93.98148148,92.74691358
2018,30602,Cairns - South,2 Year olds,93.59838275,97.03504043,96.56334232,97.16981132,94.60916442,0,96.56334232,94.13746631,91.91374663
2018,30603,Innisfail - Cassowary Coast,2 Year olds,91.59090909,96.59090909,96.36363636,96.59090909,91.59090909,0,95.45454545,91.13636364,88.86363636
2018,30604,Port Douglas - Daintree,2 Year olds,90.83333333,92.5,91.66666667,92.5,90,0,91.66666667,88.33333333,88.33333333
2018,30605,Tablelands (East) - Kuranda,2 Year olds,89.35281837,92.69311065,92.06680585,92.90187891,89.77035491,0,92.27557411,88.93528184,87.8914405
2018,30701,Darling Downs (West) - Maranoa,2 Year olds,95.32258065,97.09677419,96.93548387,97.41935484,95.48387097,0,97.09677419,94.51612903,93.5483871
2018,30702,Darling Downs - East,2 Year olds,93.68600683,96.24573379,95.56313993,96.41638225,94.02730375,0,95.90443686,92.66211604,91.63822526
2018,30703,Granite Belt,2 Year olds,94.29175476,96.61733615,96.40591966,96.61733615,94.92600423,0,96.40591966,94.29175476,93.44608879
2018,30801,Central Highlands (Qld),2 Year olds,94.58413926,97.67891683,97.09864603,97.48549323,95.35783366,0,97.09864603,93.61702128,92.26305609
2018,30803,Rockhampton,2 Year olds,95.03592423,97.51796212,97.1260614,97.45264533,95.55845852,0,96.99542782,94.83997387,93.79490529
2018,30901,Broadbeach - Burleigh,2 Year olds,91.32867133,94.12587413,93.42657343,93.98601399,91.74825175,0,92.72727273,90.62937063,89.51048951
2018,30902,Coolangatta,2 Year olds,87.37151248,90.89574156,90.74889868,90.6020558,87.66519824,0,90.16152717,87.37151248,85.16886931
2018,30903,Gold Coast - North,2 Year olds,91.23630673,96.08763693,94.05320814,95.77464789,91.86228482,0,93.58372457,91.7057903,89.51486698
2018,30904,Gold Coast Hinterland,2 Year olds,84.26966292,88.76404494,87.07865169,88.76404494,85.39325843,0,86.51685393,85.39325843,83.70786517
2018,30905,Mudgeeraba - Tallebudgera,2 Year olds,91.31403118,93.98663697,93.76391982,93.98663697,91.53674833,0,93.54120267,90.86859688,90.20044543
2018,30906,Nerang,2 Year olds,92.94377067,96.6923925,96.030871,96.58213892,93.16427784,0,95.58985667,92.72326351,91.62072767
2018,30907,Ormeau - Oxenford,2 Year olds,91.98746643,95.21038496,94.71799463,95.07609669,92.03222919,0,94.35989257,91.53983885,90.77887198
2018,30908,Robina,2 Year olds,94.28571429,96.30252101,95.96638655,96.47058824,94.78991597,0,96.13445378,93.44537815,92.43697479
2018,30909,Southport,2 Year olds,91.74917492,95.70957096,95.04950495,95.70957096,92.57425743,0,94.38943894,91.91419142,89.9339934
2018,30910,Surfers Paradise,2 Year olds,90.68322981,94.09937888,94.09937888,94.09937888,89.7515528,0,93.47826087,90.68322981,86.95652174
2018,31001,Forest Lake - Oxley,2 Year olds,94.3442623,97.54098361,97.04918033,97.54098361,95,0,97.04918033,94.50819672,92.45901639
2018,31002,Ipswich Hinterland,2 Year olds,93.80403458,96.25360231,95.96541787,96.25360231,93.80403458,0,95.82132565,92.65129683,92.65129683
2018,31003,Ipswich Inner,2 Year olds,94.08866995,96.79802956,96.12068966,96.85960591,94.76600985,0,96.24384236,93.90394089,92.36453202
2018,31004,Springfield - Redbank,2 Year olds,91.59340659,96.7032967,95.10989011,96.26373626,92.14285714,0,94.83516484,91.0989011,89.56043956
2018,31101,Beaudesert,2 Year olds,90.05847953,94.15204678,93.56725146,94.15204678,90.64327485,0,93.56725146,90.05847953,88.88888889
2018,31102,Beenleigh,2 Year olds,91.50641026,96.15384615,94.87179487,96.31410256,92.1474359,0,94.39102564,92.30769231,90.70512821
